baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000049969.3	533.85353718408	2.16789589534697	0.130319878377137	16.6351896759236	3.87526778493155e-62	3.85384202554371e-60
ENSMUSG00000030739.18	286.667122211778	7.04316620315865	0.424328974910773	16.5983626374788	7.16180402541997e-62	7.08812996487139e-60
ENSMUSG00000021822.3	1625.86338417089	-1.48993771366808	0.0899811795241962	-16.5583261027094	1.39419056209687e-61	1.37327770366542e-59
ENSMUSG00000001420.13	213.427277280966	6.13712852735967	0.37155850309907	16.5172603403542	2.75637498031761e-61	2.70216191790852e-59
ENSMUSG00000003032.8	4563.42408110492	1.95385583041583	0.118349521180194	16.509199284727	3.15035488572022e-61	3.07382503826051e-59
ENSMUSG00000006411.12	309.772200083205	7.27312080556846	0.442024931690872	16.4540963283376	7.8382982401081e-61	7.61198117824582e-59
ENSMUSG00000032462.14	574.680725369256	2.048149151021	0.124481518110641	16.4534396921524	7.9237573600998e-61	7.65901499970394e-59
ENSMUSG00000026496.11	2040.56142616419	1.6529744163484	0.100614340849228	16.428815240418	1.18960464099685e-60	1.14451032553581e-58
ENSMUSG00000028841.14	186.937296719266	3.525377886803	0.214600287613421	16.4276475395671	1.21273099729917e-60	1.16135836477469e-58
ENSMUSG00000026205.8	174.972636139432	5.36169190785828	0.326558176806453	16.4187954510663	1.40324824309412e-60	1.3376124381752e-58
ENSMUSG00000050106.17	182.113723673867	4.76365203676725	0.29037164288303	16.4053624157996	1.75078853019665e-60	1.66124131867513e-58
ENSMUSG00000030849.18	1008.96427037591	-1.82666113900648	0.111569264793498	-16.3724404063021	3.00902454858328e-60	2.84208551540846e-58
ENSMUSG00000031488.14	307.992866982007	2.68191363082295	0.163836108724517	16.3694905335701	3.15846796772517e-60	2.96967772329069e-58
ENSMUSG00000046157.13	246.850624607101	2.86565317216381	0.175153089242196	16.3608485842991	3.64019864391323e-60	3.40712710178032e-58
ENSMUSG00000001552.14	3736.87789794142	2.20548367840313	0.134805189276647	16.3605250675999	3.65958896707587e-60	3.40984674702542e-58
ENSMUSG00000062151.13	709.691327509584	2.25174302768333	0.137662372203828	16.3569971346223	3.87783701372863e-60	3.59699814479717e-58
ENSMUSG00000025586.17	600.638525943694	-1.9162780018462	0.117239408349773	-16.3449989113657	4.72179419971485e-60	4.36028183129918e-58
ENSMUSG00000039462.4	1694.3592507475	-1.9241723806973	0.117886918730727	-16.3221874098892	6.86316675026376e-60	6.30953796574248e-58
ENSMUSG00000000278.10	5092.46016718633	-1.36099378190198	0.0834787777990017	-16.3034703883536	9.32440769276843e-60	8.53430854535022e-58
ENSMUSG00000038879.8	223.682891709955	3.60582016361233	0.221710402681133	16.2636489763553	1.78766818910449e-59	1.62898310535799e-57
ENSMUSG00000031402.12	2878.43394271721	-1.4293120324365	0.0878883237935403	-16.2628204833457	1.81200981418733e-59	1.64392206168706e-57
ENSMUSG00000006386.15	433.693580587148	2.66255568614903	0.163883023092733	16.246683981674	2.35777130258088e-59	2.12971613073736e-57
ENSMUSG00000027832.5	705.53382688867	-2.13077064147615	0.131225845050577	-16.2374312823431	2.74166423586539e-59	2.46570977038589e-57
ENSMUSG00000025408.15	696.513513526935	-1.80437052232111	0.111153616065637	-16.2331248068044	2.94098696618241e-59	2.63352014699061e-57
ENSMUSG00000041782.14	857.670543498855	9.74727255751014	0.602754898347114	16.1712042228761	8.05091613131637e-59	7.17815518001203e-57
ENSMUSG00000092416.2	733.056521147331	3.24787438780084	0.200999835553637	16.1585922637939	9.87919737753024e-59	8.77043767185464e-57
ENSMUSG00000027478.15	217.649164747573	3.35250273197402	0.207512208640664	16.155689122751	1.03554821966325e-58	9.15398073663857e-57
ENSMUSG00000038530.11	279.945547793079	-3.14486000175597	0.194714270335635	-16.151153155519	1.11458378636247e-58	9.8107087748543e-57
ENSMUSG00000027463.14	202.667928528707	4.06067527467543	0.251919652601361	16.1189301142022	1.87833020294038e-58	1.64632458677211e-56
ENSMUSG00000052852.8	542.801948614295	2.0382597800816	0.127064156149381	16.0411861365951	6.58838989716508e-58	5.75024662543712e-56
ENSMUSG00000031626.18	326.502770313851	-2.53188640445178	0.157933826932654	-16.0313116805017	7.72351282258497e-58	6.7126412913937e-56
ENSMUSG00000047250.13	2089.53097332391	1.58246175316062	0.0987969365291326	16.0173160095303	9.6736630349343e-58	8.37237321663665e-56
ENSMUSG00000002831.14	267.144063508367	-2.97587892213143	0.18670883031097	-15.9386083517047	3.41882900361489e-57	2.94660324749058e-55
ENSMUSG00000046591.10	342.30464071706	2.42928476810061	0.152500683629392	15.9296647745151	3.9446618065016e-57	3.38569831815293e-55
ENSMUSG00000006360.11	619.7427298598	2.04171006994247	0.128184013109579	15.9279618449541	4.05355775183183e-57	3.46478686349758e-55
ENSMUSG00000030792.8	604.720220854086	9.0202973355111	0.566364583151966	15.9266620898341	4.13868263212861e-57	3.52298972204034e-55
ENSMUSG00000079037.9	5897.55369640694	-1.45355620803198	0.0913377925588493	-15.9140720101753	5.06118637428448e-57	4.29060000623256e-55
ENSMUSG00000055926.3	198.232157585761	3.1312530210392	0.196968594773022	15.897219679348	6.62400006381397e-57	5.59254862530579e-55
ENSMUSG00000036304.14	384.354419839627	7.99852824436734	0.503605380779593	15.8825313422693	8.37300195348038e-57	7.04046932551795e-55
ENSMUSG00000003271.17	173.46576588052	5.13185439934107	0.323253645090037	15.8756273201859	9.34716787130797e-57	7.82778005740912e-55
ENSMUSG00000029816.10	1139.85043869662	-1.830827197484	0.115461095654908	-15.8566587914253	1.26444325903167e-56	1.05463745213992e-54
ENSMUSG00000050069.3	1370.25857400253	-2.06888617910345	0.130641589540797	-15.8363518568286	1.7466459159569e-56	1.45097874584613e-54
ENSMUSG00000035697.14	260.124813887306	4.05336120472191	0.256229919213075	15.819234604493	2.29262777980181e-56	1.89692022500802e-54
ENSMUSG00000073599.10	315.067023723199	2.77570202304332	0.175586210865835	15.8082004808694	2.73158345330816e-56	2.2511077183936e-54
ENSMUSG00000041119.12	162.531621623255	3.91095517716115	0.247478294621809	15.8032250187346	2.9559926115541e-56	2.42637726865066e-54
ENSMUSG00000047153.4	999.155489395639	1.88276944959224	0.119213107720953	15.7933090210123	3.45946106465958e-56	2.82841707994006e-54
ENSMUSG00000085057.7	180.93538933613	3.83646030459417	0.244164688664005	15.7125926995673	1.24002479640877e-55	1.00983909109116e-53
ENSMUSG00000038296.14	556.98019806611	-2.05900953658471	0.13108903169326	-15.7069551127867	1.35534034222799e-55	1.09942019525435e-53
ENSMUSG00000024087.4	4475.33100300056	-1.43580109331886	0.0914274110455071	-15.7042737719458	1.41387487192258e-55	1.14242194241088e-53
ENSMUSG00000035498.10	312.538455878745	7.54701179932218	0.481088771058112	15.6873580373186	1.84579388283353e-55	1.48561270297321e-53
ENSMUSG00000054702.14	191.223927984174	5.03351143212897	0.321087549829374	15.6764453645237	2.19181784365784e-55	1.75727721302568e-53
ENSMUSG00000042331.13	2669.66116097479	1.67206302860392	0.107044387830254	15.620277368071	5.29746828504203e-55	4.23081588710789e-53
ENSMUSG00000042589.18	154.311492133418	5.17692093300176	0.331834239990265	15.6009245253101	7.17475261655271e-55	5.70571740082805e-53
ENSMUSG00000050199.13	1342.01399793695	-1.55605263647989	0.0997424514791228	-15.6007057517089	7.19938236217608e-55	5.70571740082805e-53
ENSMUSG00000030110.13	363.21458530652	3.02594576756275	0.194123269489795	15.5877539849586	8.81797208744759e-55	6.96182261942188e-53
ENSMUSG00000074199.7	521.657000905499	8.80569933350554	0.564930192242676	15.5872344130669	8.88997119255699e-55	6.99197924403199e-53
ENSMUSG00000022122.15	186.310762021657	-3.08604204889078	0.198329693298929	-15.5601614541873	1.35756021536258e-54	1.06367928237784e-52
ENSMUSG00000022240.10	539.515731140981	1.90294706632692	0.122334028902278	15.5553371649928	1.46382341417259e-54	1.14261084234566e-52
ENSMUSG00000050022.16	205.912176148426	3.30609903125035	0.212572536870815	15.5528041388505	1.52289357169299e-54	1.18425013272442e-52
ENSMUSG00000026259.14	403.463315685685	2.39123037983172	0.153758549565722	15.5518531267728	1.54567900127327e-54	1.19746704649205e-52
ENSMUSG00000021186.9	4718.24502013069	-1.69464618850892	0.108994632286894	-15.5479783999665	1.64207737530888e-54	1.26740188463672e-52
ENSMUSG00000035407.8	223.750696250352	2.74190322518337	0.176868116324425	15.5025296936728	3.33498589300117e-54	2.56446777683008e-52
ENSMUSG00000049858.8	1078.65739764479	1.65898054992316	0.107171806457859	15.4796359672773	4.76159577290382e-54	3.64791142824131e-52
ENSMUSG00000027952.16	685.634857857838	2.38545835127089	0.154136677403483	15.4762538771124	5.01858181479817e-54	3.83060386860148e-52
ENSMUSG00000020646.17	653.64624493842	2.61128260275127	0.168786061980916	15.4709611214611	5.44874148358533e-54	4.1436477054398e-52
ENSMUSG00000009487.10	980.965860979907	10.2040519179007	0.662731727127888	15.3969570192791	1.71554585173929e-53	1.29985589535631e-51
ENSMUSG00000021456.8	147.354925530172	5.04717151930681	0.328667537550429	15.3564649460776	3.2058515170612e-53	2.42018389162084e-51
ENSMUSG00000039405.7	3462.31284625523	-1.74090465619534	0.113419800660286	-15.34921280112	3.58510295380033e-53	2.69664925815854e-51
ENSMUSG00000037681.13	147.483621383751	3.86356393876014	0.251888258533803	15.3384042640545	4.23477364220617e-53	3.17377872424038e-51
ENSMUSG00000043068.6	149.900750269605	4.54926620125617	0.296705663479368	15.3325897049232	4.63147332547691e-53	3.45855688582996e-51
ENSMUSG00000035258.15	1080.68851123075	-2.58680514373747	0.169004327591062	-15.3061473668102	6.95643144644312e-53	5.17603541257827e-51
ENSMUSG00000025494.8	327.975000648611	7.77095344720414	0.508656049615744	15.277422637703	1.08133524746704e-52	8.01699627019917e-51
ENSMUSG00000029053.16	163.949015163571	3.78181426359255	0.247865883841658	15.2575021821416	1.46759532410818e-52	1.08418604568491e-50
ENSMUSG00000028370.7	2096.00994590715	-1.86784937446584	0.122496358099329	-15.248203321696	1.69225827130468e-52	1.2457068449088e-50
ENSMUSG00000027315.13	358.39518902065	8.06959663052119	0.530022984737532	15.2249937510111	2.41381680645925e-52	1.77056030644005e-50
ENSMUSG00000070639.5	854.039353608474	1.79185913886621	0.117761021907577	15.2160630898102	2.76688020581866e-52	2.02236456033071e-50
ENSMUSG00000030747.5	454.631085904671	2.69877014790053	0.177435926781162	15.2098292429189	3.04335914912549e-52	2.21661563379087e-50
ENSMUSG00000054499.9	393.349784993567	2.39800128857933	0.158675467496752	15.1126152417255	1.33725271383219e-51	9.70563943355045e-50
ENSMUSG00000021792.15	584.299494932688	2.39964034742327	0.159287003698103	15.064884715713	2.75646040061079e-51	1.99361480372846e-49
ENSMUSG00000050390.12	2333.874313839	1.81863870045386	0.120743830798644	15.061959591846	2.881186766356e-51	2.07656265721512e-49
ENSMUSG00000020589.17	731.098508724898	2.63044129352477	0.175227976815298	15.0115372061702	6.17010133816289e-51	4.43154674235762e-49
ENSMUSG00000021676.10	372.410865871112	2.19044123365663	0.146069085027926	14.995926299106	7.80659233065921e-51	5.58752118891646e-49
ENSMUSG00000050359.7	197.382809682556	6.50006397494763	0.434732409867472	14.9518734453895	1.51428408708247e-50	1.08010228763106e-48
ENSMUSG00000005125.13	1545.2055019268	2.0723823063191	0.138662603892265	14.9455025951283	1.66629246909423e-50	1.18444191488708e-48
ENSMUSG00000076441.9	1814.0413364094	-1.32020880097583	0.0885101552968345	-14.9159019837699	2.59743424579383e-50	1.83999751281662e-48
ENSMUSG00000048826.7	148.073062326548	4.95126639848101	0.332052603533146	14.9110904290403	2.79156124488954e-50	1.97076601878976e-48
ENSMUSG00000079259.2	162.352810032655	5.58242078516725	0.374768002281991	14.8956707914642	3.51637728734052e-50	2.47402259145029e-48
ENSMUSG00000018470.8	193.312426636849	3.61201019468775	0.24295919433889	14.8667359739824	5.41917394145543e-50	3.79985128742392e-48
ENSMUSG00000027401.9	363.737804679532	8.28267190743895	0.559902860518364	14.7930516014345	1.6241980353748e-49	1.13501812032864e-47
ENSMUSG00000025232.8	2509.22766224217	-1.21046056232281	0.081848444073069	-14.789047929148	1.72374794092648e-49	1.20052950027152e-47
ENSMUSG00000070000.13	151.869473724957	4.78879962824857	0.324345569817742	14.764498343355	2.48161882398697e-49	1.72255991188491e-47
ENSMUSG00000059336.14	551.096274570969	2.08783306921517	0.142152813165579	14.6872441193497	7.78147349697809e-49	5.3832702102004e-47
ENSMUSG00000035246.16	310.472788346602	2.23561961741104	0.153070201276196	14.6051915968748	2.60249604527617e-48	1.79442102321792e-46
ENSMUSG00000022602.14	576.097066066813	2.17764007771886	0.149356956601789	14.5801047856433	3.75939249351835e-48	2.58348949263877e-46
ENSMUSG00000070643.11	189.955249156026	2.85108887839923	0.195927941643969	14.5517216915395	5.69514300367367e-48	3.90079579572814e-46
ENSMUSG00000003644.17	406.200131387593	2.29649589007568	0.158037648209799	14.5313215938713	7.67257351733358e-48	5.23786083188268e-46
ENSMUSG00000020467.15	8667.02753210981	-1.48352585614053	0.102329987624829	-14.4974693203283	1.25699376882646e-47	8.55293293032082e-46
ENSMUSG00000049709.4	300.810466072157	7.81219423457004	0.539066345317072	14.4920830291771	1.35956419458817e-47	9.22051979182176e-46
ENSMUSG00000062380.4	966.8647602022	2.21410345192607	0.152901529955267	14.4805840240698	1.60725703092596e-47	1.0864742380622e-45
ENSMUSG00000040687.16	368.561249301664	1.97362388519948	0.136530826778912	14.4555184478259	2.31380965407846e-47	1.55899520177893e-45
ENSMUSG00000020333.17	169.980646381397	5.88789837369801	0.408297601611304	14.420604849164	3.83962827625734e-47	2.57865944462283e-45
ENSMUSG00000037995.15	162.500839838447	3.83948252020448	0.26631253286737	14.4172055248959	4.033456225597e-47	2.69212230681813e-45
ENSMUSG00000040943.12	1572.25464378524	1.73620521386114	0.12042608236182	14.4171858770985	4.03460437570037e-47	2.69212230681813e-45
ENSMUSG00000019590.16	226.540595706626	2.95434317922277	0.20505980204838	14.4072273049681	4.66047666196688e-47	3.09974147115064e-45
ENSMUSG00000036356.15	919.352147818902	-1.67411122410252	0.116259447708362	-14.3997864870479	5.19036144076156e-47	3.44110982058182e-45
ENSMUSG00000041147.10	471.761232455776	2.02530844744501	0.140713974068688	14.3930868334112	5.71855103954879e-47	3.77917662150373e-45
ENSMUSG00000051048.17	1328.04878931847	-1.5611562559225	0.108710983127787	-14.3606120651801	9.14162162867272e-47	6.02211603149985e-45
ENSMUSG00000047139.9	4067.25930043093	1.68070309903389	0.117333716521992	14.3241273595802	1.54658538583762e-46	1.01559107003337e-44
ENSMUSG00000037362.8	982.692471545704	-1.78591317195579	0.124836296683197	-14.3060409464723	2.00613394716068e-46	1.31319242712084e-44
ENSMUSG00000050240.16	230.55311971457	2.53984908779214	0.17793216402435	14.2742550326346	3.16653499284388e-46	2.06623900085097e-44
ENSMUSG00000020892.10	130.022622639379	3.93514576609626	0.275692428128434	14.273680974158	3.19271563832627e-46	2.07677116285468e-44
ENSMUSG00000034203.8	416.948039592159	2.12550344926764	0.149294647122531	14.23697024799	5.40187272320428e-46	3.5027503849367e-44
ENSMUSG00000026288.14	147.537632327541	5.76886340827894	0.405786463738592	14.216500361124	7.23832850321871e-46	4.67890078403372e-44
ENSMUSG00000044224.16	737.812813112159	2.04668118157403	0.144506147865413	14.1632810216505	1.54603869871498e-45	9.96255778284094e-44
ENSMUSG00000025025.14	773.479854793791	1.70848282302088	0.120884132553165	14.1332264784172	2.37030545659872e-45	1.52266361396722e-43
ENSMUSG00000025227.14	141.891324088764	3.67967122347626	0.260362294147982	14.1328883105664	2.38171751115906e-45	1.525257793137e-43
ENSMUSG00000037580.10	295.870646242803	2.34749139131592	0.166172928457652	14.1267979875204	2.59686251724361e-45	1.65790435707359e-43
ENSMUSG00000031150.13	281.384776308635	2.60858474042917	0.184861379487954	14.1110314531605	3.24792428133529e-45	2.06717888490525e-43
ENSMUSG00000020023.18	813.205093581291	1.7190886758649	0.122246717187358	14.0624526810825	6.4607627141583e-45	4.09941339700505e-43
ENSMUSG00000073802.5	1034.34541053848	-1.48319755799456	0.105495184448566	-14.0593863667558	6.74686868235183e-45	4.26785867567118e-43
ENSMUSG00000037031.10	601.954710958206	1.88532823482483	0.134217517647129	14.0468119800989	8.05806567968795e-45	5.08174050562028e-43
ENSMUSG00000030060.14	525.743842336748	1.78163381591615	0.126852374331522	14.0449386564886	8.27399993545836e-45	5.20205740622967e-43
ENSMUSG00000020140.15	300.068960504141	-2.79915842400242	0.199321441875091	-14.0434385667176	8.45105562373942e-45	5.29727532051666e-43
ENSMUSG00000027358.6	151.374268070971	3.13335997176165	0.22312993980814	14.0427590060567	8.53250006365259e-45	5.33216809113758e-43
ENSMUSG00000032013.6	135.789945729094	5.64746876656714	0.402421656308088	14.0337098613886	9.69446058600451e-45	6.04005774763564e-43
ENSMUSG00000017146.12	468.633971159507	2.0370333053042	0.145321578945169	14.0174179229967	1.21972234551578e-44	7.57656357867687e-43
ENSMUSG00000041718.16	567.382189922687	2.12580457730713	0.151749192070949	14.0086714683346	1.37961665091562e-44	8.54412288149392e-43
ENSMUSG00000015134.15	137.529617055697	4.05157859570733	0.289856979570625	13.9778541876379	2.12808036108722e-44	1.31401021698774e-42
ENSMUSG00000019848.14	129.311948819157	5.24716389081143	0.375670769019417	13.967453215771	2.46276931809656e-44	1.5161423614532e-42
ENSMUSG00000015568.16	301.138141016928	-2.49386723306732	0.178876170978484	-13.9418639130378	3.5260977903545e-44	2.16431254580068e-42
ENSMUSG00000047759.6	164.079530273802	3.34955093395012	0.240315175768219	13.9381581843201	3.714012701336e-44	2.27290984399808e-42
ENSMUSG00000030592.18	141.311985461935	5.53454512948672	0.39722885650867	13.9328879027849	3.99854843798535e-44	2.4398222548592e-42
ENSMUSG00000107768.1	153.058866716095	3.04867092666469	0.219029632785114	13.9189884395948	4.85729904386106e-44	2.95509502124312e-42
ENSMUSG00000049404.7	257.879695662392	-2.38091796896655	0.171330476981844	-13.896640054407	6.63852907676088e-44	4.02692005726682e-42
